lat_grid,lon_grid,date,chlorophyll_mg_m3,ndci,cloud_cover_frac,pixel_valid,data_source
5.0,118.5,2023-04-07,3.1622,0.7269,0.52,0,MODIS_TERRA
5.25,118.5,2023-04-07,3.1589,0.7267,0.02,1,MODIS_TERRA
5.25,118.75,2023-04-07,3.2741,0.735,0.37,1,MODIS_TERRA
11.25,111.5,2023-04-07,3.146,0.7257,0.71,0,MODIS_TERRA
11.25,112.0,2023-04-07,3.2599,0.734,0.69,0,MODIS_TERRA
11.5,115.75,2023-04-07,3.1286,0.7244,0.24,1,MODIS_TERRA
11.75,111.25,2023-04-07,3.0544,0.7187,0.79,0,MODIS_TERRA
11.75,111.5,2023-04-07,3.0132,0.7154,0.38,1,MODIS_TERRA
11.75,115.0,2023-04-07,3.1085,0.7229,0.78,0,MODIS_TERRA
11.75,115.25,2023-04-07,3.0562,0.7188,0.73,0,MODIS_TERRA
12.0,111.25,2023-04-07,2.9854,0.7131,0.03,1,MODIS_TERRA
12.0,111.75,2023-04-07,3.0355,0.7172,0.55,0,MODIS_TERRA
12.0,115.25,2023-04-07,2.9797,0.7126,0.07,1,MODIS_TERRA
12.0,115.5,2023-04-07,3.0506,0.7184,0.79,0,MODIS_TERRA
12.0,115.75,2023-04-07,2.9787,0.7125,0.21,1,MODIS_TERRA
12.25,111.75,2023-04-07,3.2228,0.7314,0.77,0,MODIS_TERRA
12.5,115.75,2023-04-07,2.8904,0.7051,0.4,1,MODIS_TERRA
16.0,99.75,2023-04-07,3.4193,0.7449,0.18,1,MODIS_TERRA
16.25,99.75,2023-04-07,3.3349,0.7392,0.58,0,MODIS_TERRA
16.25,100.25,2023-04-07,3.328,0.7388,0.44,1,MODIS_TERRA
16.75,98.5,2023-04-07,3.0602,0.7191,0.3,1,MODIS_TERRA
16.75,98.75,2023-04-07,3.1338,0.7248,0.64,0,MODIS_TERRA
16.75,99.5,2023-04-07,3.4166,0.7447,0.48,1,MODIS_TERRA
17.0,98.5,2023-04-07,3.2084,0.7303,0.26,1,MODIS_TERRA
17.25,98.5,2023-04-07,3.1446,0.7256,0.48,1,MODIS_TERRA
17.25,112.0,2023-04-07,1.8534,0.5751,0.4,1,MODIS_TERRA
17.5,98.5,2023-04-07,3.3016,0.737,0.11,1,MODIS_TERRA
17.5,112.0,2023-04-07,1.8135,0.5678,0.76,0,MODIS_TERRA
17.5,112.25,2023-04-07,1.833,0.5714,0.08,1,MODIS_TERRA
17.5,112.5,2023-04-07,1.8244,0.5698,0.79,0,MODIS_TERRA
17.5,112.75,2023-04-07,1.8397,0.5726,0.55,0,MODIS_TERRA
17.75,112.0,2023-04-07,1.8131,0.5677,0.47,1,MODIS_TERRA
0.5,100.25,2023-04-08,3.3698,0.7416,0.59,0,MODIS_TERRA
0.5,100.5,2023-04-08,3.5032,0.7502,0.21,1,MODIS_TERRA
0.5,100.75,2023-04-08,3.3195,0.7382,0.57,0,MODIS_TERRA
0.5,101.0,2023-04-08,3.1957,0.7294,0.22,1,MODIS_TERRA
0.75,100.25,2023-04-08,3.5039,0.7502,0.14,1,MODIS_TERRA
0.75,100.5,2023-04-08,3.3738,0.7419,0.27,1,MODIS_TERRA
2.0,100.75,2023-04-08,3.7112,0.7625,0.22,1,MODIS_TERRA
2.25,100.75,2023-04-08,3.2313,0.732,0.7,0,MODIS_TERRA
2.25,101.0,2023-04-08,3.1964,0.7295,0.8,0,MODIS_TERRA
2.25,101.25,2023-04-08,3.1295,0.7245,0.35,1,MODIS_TERRA
2.25,101.5,2023-04-08,3.1501,0.726,0.1,1,MODIS_TERRA
2.5,101.0,2023-04-08,3.3667,0.7414,0.38,1,MODIS_TERRA
2.5,101.25,2023-04-08,3.1835,0.7285,0.62,0,MODIS_TERRA
3.5,106.25,2023-04-08,2.0667,0.6104,0.36,1,MODIS_TERRA
3.75,106.0,2023-04-08,2.1174,0.6179,0.66,0,MODIS_TERRA
3.75,106.25,2023-04-08,2.0788,0.6122,0.01,1,MODIS_TERRA
4.0,106.0,2023-04-08,2.1485,0.6224,0.48,1,MODIS_TERRA
4.75,117.75,2023-04-08,2.9507,0.7102,0.71,0,MODIS_TERRA
5.0,118.0,2023-04-08,3.0357,0.7172,0.4,1,MODIS_TERRA
5.0,118.25,2023-04-08,3.0804,0.7207,0.05,1,MODIS_TERRA
5.25,117.75,2023-04-08,2.9765,0.7124,0.66,0,MODIS_TERRA
5.25,118.25,2023-04-08,3.1823,0.7284,0.21,1,MODIS_TERRA
11.75,112.0,2023-04-08,3.0366,0.7172,0.79,0,MODIS_TERRA
11.75,115.0,2023-04-08,3.0905,0.7215,0.58,0,MODIS_TERRA
12.0,111.5,2023-04-08,3.2216,0.7313,0.7,0,MODIS_TERRA
12.0,112.0,2023-04-08,3.0874,0.7212,0.14,1,MODIS_TERRA
12.0,112.25,2023-04-08,3.0655,0.7195,0.29,1,MODIS_TERRA
12.0,114.75,2023-04-08,3.0916,0.7216,0.55,0,MODIS_TERRA
12.0,115.0,2023-04-08,3.1365,0.725,0.55,0,MODIS_TERRA
12.25,114.75,2023-04-08,3.0216,0.716,0.64,0,MODIS_TERRA
16.0,100.0,2023-04-08,3.4024,0.7437,0.69,0,MODIS_TERRA
16.25,99.75,2023-04-08,3.3373,0.7394,0.27,1,MODIS_TERRA
16.25,100.0,2023-04-08,3.4586,0.7474,0.69,0,MODIS_TERRA
16.25,100.25,2023-04-08,3.3492,0.7402,0.49,1,MODIS_TERRA
16.25,100.5,2023-04-08,3.3888,0.7429,0.23,1,MODIS_TERRA
16.5,100.25,2023-04-08,3.3325,0.7391,0.51,0,MODIS_TERRA
16.5,100.5,2023-04-08,3.3391,0.7395,0.67,0,MODIS_TERRA
17.25,112.5,2023-04-08,1.9195,0.5867,0.1,1,MODIS_TERRA
17.5,112.75,2023-04-08,1.9616,0.5938,0.17,1,MODIS_TERRA
17.5,113.0,2023-04-08,1.9999,0.6,0.38,1,MODIS_TERRA
17.5,113.25,2023-04-08,1.9604,0.5936,0.44,1,MODIS_TERRA
17.75,112.75,2023-04-08,1.8538,0.5752,0.72,0,MODIS_TERRA
17.75,113.25,2023-04-08,1.9871,0.5979,0.52,0,MODIS_TERRA
0.0,100.0,2023-04-09,3.5433,0.7527,0.07,1,MODIS_TERRA
0.0,109.0,2023-04-09,1.5724,0.5175,0.5,0,MODIS_TERRA
0.0,121.0,2023-04-09,3.1946,0.7293,0.26,1,MODIS_TERRA
0.5,100.75,2023-04-09,3.4063,0.744,0.77,0,MODIS_TERRA
0.5,101.5,2023-04-09,3.069,0.7198,0.04,1,MODIS_TERRA
0.75,101.75,2023-04-09,3.0396,0.7175,0.11,1,MODIS_TERRA
0.75,102.0,2023-04-09,3.1297,0.7245,0.78,0,MODIS_TERRA
1.0,99.0,2023-04-09,3.5551,0.7534,0.24,1,MODIS_TERRA
1.0,101.25,2023-04-09,3.1638,0.7271,0.44,1,MODIS_TERRA
1.0,102.0,2023-04-09,2.9994,0.7142,0.0,1,MODIS_TERRA
1.0,105.0,2023-04-09,2.4819,0.6646,0.39,1,MODIS_TERRA
1.0,116.0,2023-04-09,2.6199,0.6795,0.22,1,MODIS_TERRA
2.0,116.0,2023-04-09,2.5629,0.6735,0.79,0,MODIS_TERRA
2.5,100.75,2023-04-09,3.2689,0.7347,0.05,1,MODIS_TERRA
2.5,101.0,2023-04-09,3.234,0.7322,0.59,0,MODIS_TERRA
2.75,101.0,2023-04-09,3.3239,0.7385,0.14,1,MODIS_TERRA
3.0,100.75,2023-04-09,3.4762,0.7485,0.26,1,MODIS_TERRA
3.0,101.0,2023-04-09,3.21,0.7305,0.12,1,MODIS_TERRA
3.0,108.0,2023-04-09,1.915,0.5859,0.12,1,MODIS_TERRA
3.0,109.0,2023-04-09,2.0332,0.6052,0.52,0,MODIS_TERRA
3.25,101.0,2023-04-09,3.1854,0.7287,0.55,0,MODIS_TERRA
3.75,106.5,2023-04-09,2.1621,0.6244,0.25,1,MODIS_TERRA
4.0,103.0,2023-04-09,2.7593,0.6932,0.35,1,MODIS_TERRA
4.0,106.0,2023-04-09,2.1962,0.6291,0.74,0,MODIS_TERRA
4.0,106.25,2023-04-09,2.1629,0.6245,0.75,0,MODIS_TERRA
4.0,120.0,2023-04-09,3.4637,0.7477,0.78,0,MODIS_TERRA
4.25,106.5,2023-04-09,2.3937,0.6544,0.22,1,MODIS_TERRA
4.25,106.75,2023-04-09,2.2247,0.633,0.27,1,MODIS_TERRA
4.5,106.75,2023-04-09,2.2324,0.634,0.19,1,MODIS_TERRA
5.0,103.0,2023-04-09,2.7552,0.6928,0.76,0,MODIS_TERRA
5.0,115.0,2023-04-09,2.4453,0.6605,0.45,1,MODIS_TERRA
5.0,117.0,2023-04-09,2.8299,0.6997,0.22,1,MODIS_TERRA
5.0,117.25,2023-04-09,2.847,0.7012,0.12,1,MODIS_TERRA
5.0,117.5,2023-04-09,3.0424,0.7177,0.04,1,MODIS_TERRA
5.0,118.0,2023-04-09,2.9843,0.713,0.25,1,MODIS_TERRA
5.25,117.0,2023-04-09,2.9088,0.7066,0.2,1,MODIS_TERRA
5.25,117.5,2023-04-09,2.991,0.7135,0.39,1,MODIS_TERRA
5.5,117.5,2023-04-09,2.8957,0.7055,0.21,1,MODIS_TERRA
5.5,117.75,2023-04-09,3.0315,0.7168,0.41,1,MODIS_TERRA
6.0,96.0,2023-04-09,2.6632,0.6839,0.68,0,MODIS_TERRA
6.0,97.0,2023-04-09,2.7569,0.693,0.12,1,MODIS_TERRA
6.0,101.0,2023-04-09,3.2355,0.7323,0.69,0,MODIS_TERRA
7.0,99.0,2023-04-09,3.1762,0.728,0.52,0,MODIS_TERRA
8.0,112.0,2023-04-09,2.9748,0.7122,0.09,1,MODIS_TERRA
8.0,115.0,2023-04-09,3.0164,0.7156,0.54,0,MODIS_TERRA
8.0,120.0,2023-04-09,3.3876,0.7428,0.09,1,MODIS_TERRA
9.0,97.0,2023-04-09,3.1784,0.7281,0.8,0,MODIS_TERRA
9.0,103.0,2023-04-09,3.22,0.7312,0.48,1,MODIS_TERRA
10.0,97.0,2023-04-09,3.4612,0.7476,0.74,0,MODIS_TERRA
10.0,113.0,2023-04-09,3.4251,0.7452,0.11,1,MODIS_TERRA
11.0,95.0,2023-04-09,3.3838,0.7425,0.2,1,MODIS_TERRA
11.0,100.0,2023-04-09,3.3925,0.7431,0.28,1,MODIS_TERRA
11.0,110.0,2023-04-09,3.2388,0.7325,0.63,0,MODIS_TERRA
11.0,113.0,2023-04-09,3.2947,0.7365,0.45,1,MODIS_TERRA
11.0,120.0,2023-04-09,3.5315,0.752,0.11,1,MODIS_TERRA
12.0,109.0,2023-04-09,3.0238,0.7162,0.55,0,MODIS_TERRA
12.0,115.0,2023-04-09,3.1537,0.7263,0.76,0,MODIS_TERRA
12.0,115.25,2023-04-09,3.274,0.735,0.03,1,MODIS_TERRA
12.0,120.0,2023-04-09,3.4624,0.7476,0.39,1,MODIS_TERRA
12.25,111.75,2023-04-09,2.9537,0.7105,0.11,1,MODIS_TERRA
12.25,112.5,2023-04-09,3.0679,0.7197,0.57,0,MODIS_TERRA
12.25,115.5,2023-04-09,3.1864,0.7287,0.37,1,MODIS_TERRA
12.25,115.75,2023-04-09,2.9098,0.7067,0.47,1,MODIS_TERRA
12.5,111.75,2023-04-09,2.8678,0.7031,0.13,1,MODIS_TERRA
12.5,112.0,2023-04-09,2.8565,0.7021,0.19,1,MODIS_TERRA
12.75,111.75,2023-04-09,2.8113,0.698,0.43,1,MODIS_TERRA
12.75,115.25,2023-04-09,2.9007,0.7059,0.55,0,MODIS_TERRA
13.0,110.0,2023-04-09,2.9307,0.7085,0.41,1,MODIS_TERRA
13.0,118.0,2023-04-09,3.012,0.7153,0.18,1,MODIS_TERRA
14.0,103.0,2023-04-09,2.8787,0.704,0.24,1,MODIS_TERRA
14.0,105.0,2023-04-09,2.5676,0.674,0.01,1,MODIS_TERRA
14.0,110.0,2023-04-09,2.5947,0.6769,0.17,1,MODIS_TERRA
15.0,120.0,2023-04-09,3.4963,0.7498,0.66,0,MODIS_TERRA
15.5,100.5,2023-04-09,3.2884,0.736,0.57,0,MODIS_TERRA
15.75,100.5,2023-04-09,3.3064,0.7373,0.18,1,MODIS_TERRA
15.75,100.75,2023-04-09,3.5267,0.7517,0.61,0,MODIS_TERRA
16.0,98.0,2023-04-09,3.0008,0.7143,0.1,1,MODIS_TERRA
16.0,100.5,2023-04-09,3.4445,0.7465,0.28,1,MODIS_TERRA
16.0,100.75,2023-04-09,3.2458,0.733,0.47,1,MODIS_TERRA
16.0,101.25,2023-04-09,3.2435,0.7329,0.52,0,MODIS_TERRA
16.0,105.0,2023-04-09,2.341,0.648,0.04,1,MODIS_TERRA
16.0,111.0,2023-04-09,2.1498,0.6226,0.02,1,MODIS_TERRA
16.25,100.25,2023-04-09,3.3362,0.7393,0.55,0,MODIS_TERRA
16.25,100.5,2023-04-09,3.3116,0.7376,0.67,0,MODIS_TERRA
16.25,100.75,2023-04-09,3.2474,0.7331,0.05,1,MODIS_TERRA
16.75,111.5,2023-04-09,2.0413,0.6065,0.14,1,MODIS_TERRA
17.0,111.75,2023-04-09,1.9114,0.5853,0.53,0,MODIS_TERRA
17.0,112.0,2023-04-09,2.1251,0.6191,0.75,0,MODIS_TERRA
17.0,112.5,2023-04-09,1.9232,0.5873,0.77,0,MODIS_TERRA
17.5,112.5,2023-04-09,1.8685,0.5778,0.64,0,MODIS_TERRA
17.75,112.5,2023-04-09,1.9593,0.5934,0.53,0,MODIS_TERRA
18.0,105.0,2023-04-09,2.4305,0.6588,0.49,1,MODIS_TERRA
19.0,101.0,2023-04-09,3.5837,0.7551,0.8,0,MODIS_TERRA
21.0,113.0,2023-04-09,1.9662,0.5945,0.28,1,MODIS_TERRA
0.75,103.25,2023-04-10,2.7916,0.6962,0.46,1,MODIS_TERRA
1.0,102.0,2023-04-10,3.0042,0.7146,0.5,0,MODIS_TERRA
1.0,102.5,2023-04-10,2.9187,0.7075,0.41,1,MODIS_TERRA
1.0,103.0,2023-04-10,2.7844,0.6955,0.44,1,MODIS_TERRA
1.0,103.25,2023-04-10,2.7378,0.6911,0.04,1,MODIS_TERRA
1.25,103.0,2023-04-10,2.9169,0.7073,0.55,0,MODIS_TERRA
2.5,101.25,2023-04-10,3.2013,0.7298,0.01,1,MODIS_TERRA
2.5,102.5,2023-04-10,2.9447,0.7097,0.41,1,MODIS_TERRA
2.75,101.25,2023-04-10,3.1829,0.7285,0.38,1,MODIS_TERRA
3.0,101.5,2023-04-10,3.2001,0.7297,0.77,0,MODIS_TERRA
3.0,101.75,2023-04-10,3.2275,0.7317,0.6,0,MODIS_TERRA
3.0,102.0,2023-04-10,3.0438,0.7178,0.03,1,MODIS_TERRA
3.0,102.5,2023-04-10,2.9261,0.7081,0.14,1,MODIS_TERRA
3.25,101.0,2023-04-10,3.2,0.7297,0.68,0,MODIS_TERRA
3.75,116.25,2023-04-10,2.6165,0.6791,0.25,1,MODIS_TERRA
3.75,116.75,2023-04-10,3.0519,0.7185,0.6,0,MODIS_TERRA
4.0,115.75,2023-04-10,2.5105,0.6678,0.04,1,MODIS_TERRA
4.0,116.0,2023-04-10,2.7285,0.6903,0.34,1,MODIS_TERRA
4.25,106.5,2023-04-10,2.2661,0.6385,0.0,1,MODIS_TERRA
4.25,106.75,2023-04-10,2.2886,0.6414,0.29,1,MODIS_TERRA
4.25,116.25,2023-04-10,2.7223,0.6897,0.32,1,MODIS_TERRA
4.5,106.25,2023-04-10,2.3371,0.6475,0.3,1,MODIS_TERRA
4.5,107.0,2023-04-10,2.2603,0.6377,0.58,0,MODIS_TERRA
4.5,116.25,2023-04-10,2.7089,0.6884,0.66,0,MODIS_TERRA
4.5,116.5,2023-04-10,2.7687,0.6941,0.35,1,MODIS_TERRA
4.75,106.5,2023-04-10,2.2872,0.6412,0.53,0,MODIS_TERRA
4.75,117.25,2023-04-10,2.9023,0.7061,0.75,0,MODIS_TERRA
5.0,107.0,2023-04-10,2.5722,0.6745,0.54,0,MODIS_TERRA
12.25,113.0,2023-04-10,2.9857,0.7131,0.42,1,MODIS_TERRA
12.25,114.75,2023-04-10,2.9435,0.7096,0.66,0,MODIS_TERRA
12.5,113.0,2023-04-10,3.0752,0.7203,0.31,1,MODIS_TERRA
12.5,115.0,2023-04-10,3.0246,0.7163,0.47,1,MODIS_TERRA
12.5,115.25,2023-04-10,3.03,0.7167,0.07,1,MODIS_TERRA
12.75,113.0,2023-04-10,2.8715,0.7034,0.61,0,MODIS_TERRA
12.75,113.25,2023-04-10,2.9264,0.7081,0.23,1,MODIS_TERRA
12.75,113.5,2023-04-10,2.9233,0.7079,0.42,1,MODIS_TERRA
12.75,115.0,2023-04-10,2.8106,0.6979,0.06,1,MODIS_TERRA
13.0,113.25,2023-04-10,2.7915,0.6962,0.31,1,MODIS_TERRA
13.0,114.75,2023-04-10,2.8428,0.7009,0.11,1,MODIS_TERRA
14.25,98.75,2023-04-10,3.1875,0.7288,0.24,1,MODIS_TERRA
14.25,99.5,2023-04-10,3.3588,0.7408,0.46,1,MODIS_TERRA
14.5,98.75,2023-04-10,3.2579,0.7339,0.4,1,MODIS_TERRA
14.5,99.0,2023-04-10,3.2379,0.7325,0.44,1,MODIS_TERRA
14.5,99.5,2023-04-10,3.2998,0.7368,0.04,1,MODIS_TERRA
14.5,100.25,2023-04-10,3.395,0.7433,0.06,1,MODIS_TERRA
14.75,99.75,2023-04-10,3.3763,0.742,0.79,0,MODIS_TERRA
15.0,100.0,2023-04-10,3.4273,0.7454,0.54,0,MODIS_TERRA
15.0,100.25,2023-04-10,3.3508,0.7403,0.38,1,MODIS_TERRA
15.25,100.5,2023-04-10,3.3847,0.7426,0.11,1,MODIS_TERRA
15.5,100.0,2023-04-10,3.5249,0.7515,0.44,1,MODIS_TERRA
17.0,111.0,2023-04-10,1.9027,0.5838,0.65,0,MODIS_TERRA
17.0,111.25,2023-04-10,1.995,0.5992,0.02,1,MODIS_TERRA
17.25,111.0,2023-04-10,1.964,0.5942,0.71,0,MODIS_TERRA
17.5,110.5,2023-04-10,1.8863,0.5809,0.61,0,MODIS_TERRA
17.5,111.25,2023-04-10,2.0332,0.6052,0.46,1,MODIS_TERRA
0.25,103.25,2023-04-11,2.7265,0.6901,0.25,1,MODIS_TERRA
0.5,102.75,2023-04-11,2.8793,0.7041,0.47,1,MODIS_TERRA
0.5,103.0,2023-04-11,2.7986,0.6968,0.64,0,MODIS_TERRA
0.75,103.25,2023-04-11,2.7336,0.6907,0.66,0,MODIS_TERRA
1.0,103.0,2023-04-11,2.7901,0.6961,0.58,0,MODIS_TERRA
1.25,103.25,2023-04-11,2.7628,0.6935,0.7,0,MODIS_TERRA
2.25,102.75,2023-04-11,2.9142,0.7071,0.36,1,MODIS_TERRA
2.5,102.25,2023-04-11,3.0713,0.72,0.59,0,MODIS_TERRA
2.5,102.75,2023-04-11,3.0289,0.7166,0.63,0,MODIS_TERRA
2.75,102.25,2023-04-11,3.0436,0.7178,0.33,1,MODIS_TERRA
3.0,102.5,2023-04-11,3.1201,0.7238,0.23,1,MODIS_TERRA
3.0,103.0,2023-04-11,2.926,0.7081,0.26,1,MODIS_TERRA
3.25,103.0,2023-04-11,2.7979,0.6968,0.14,1,MODIS_TERRA
3.75,116.75,2023-04-11,2.8934,0.7053,0.63,0,MODIS_TERRA
4.0,115.75,2023-04-11,2.8023,0.6972,0.05,1,MODIS_TERRA
4.0,116.0,2023-04-11,2.6818,0.6857,0.06,1,MODIS_TERRA
4.0,116.25,2023-04-11,2.7889,0.6959,0.43,1,MODIS_TERRA
4.25,116.5,2023-04-11,2.6502,0.6826,0.09,1,MODIS_TERRA
4.25,116.75,2023-04-11,2.7924,0.6963,0.59,0,MODIS_TERRA
4.5,107.0,2023-04-11,2.2901,0.6416,0.17,1,MODIS_TERRA
4.75,107.0,2023-04-11,2.3885,0.6538,0.38,1,MODIS_TERRA
5.0,107.25,2023-04-11,2.4644,0.6627,0.67,0,MODIS_TERRA
5.0,107.5,2023-04-11,2.3322,0.6469,0.41,1,MODIS_TERRA
5.25,107.0,2023-04-11,2.3944,0.6545,0.49,1,MODIS_TERRA
11.75,113.75,2023-04-11,3.1144,0.7233,0.28,1,MODIS_TERRA
12.0,113.75,2023-04-11,2.9776,0.7124,0.55,0,MODIS_TERRA
12.0,114.5,2023-04-11,3.0584,0.719,0.6,0,MODIS_TERRA
12.25,114.25,2023-04-11,3.0475,0.7181,0.11,1,MODIS_TERRA
12.25,114.75,2023-04-11,3.1068,0.7227,0.15,1,MODIS_TERRA
12.5,114.25,2023-04-11,2.871,0.7034,0.08,1,MODIS_TERRA
12.5,114.5,2023-04-11,2.9185,0.7075,0.27,1,MODIS_TERRA
13.0,113.75,2023-04-11,2.7735,0.6945,0.68,0,MODIS_TERRA
13.25,113.75,2023-04-11,2.7591,0.6932,0.09,1,MODIS_TERRA
13.5,114.0,2023-04-11,2.7688,0.6941,0.68,0,MODIS_TERRA
13.75,99.0,2023-04-11,3.2177,0.731,0.34,1,MODIS_TERRA
13.75,113.75,2023-04-11,2.6053,0.678,0.23,1,MODIS_TERRA
13.75,114.0,2023-04-11,2.759,0.6932,0.69,0,MODIS_TERRA
14.0,98.25,2023-04-11,3.0786,0.7206,0.06,1,MODIS_TERRA
14.0,98.5,2023-04-11,3.0975,0.722,0.68,0,MODIS_TERRA
14.0,98.75,2023-04-11,3.2222,0.7313,0.17,1,MODIS_TERRA
14.0,113.75,2023-04-11,2.6313,0.6806,0.69,0,MODIS_TERRA
14.25,98.0,2023-04-11,2.9935,0.7138,0.46,1,MODIS_TERRA
14.25,98.75,2023-04-11,3.1744,0.7278,0.71,0,MODIS_TERRA
14.25,99.0,2023-04-11,3.3302,0.7389,0.45,1,MODIS_TERRA
14.25,113.75,2023-04-11,2.4947,0.6661,0.15,1,MODIS_TERRA
14.5,98.25,2023-04-11,3.1853,0.7287,0.2,1,MODIS_TERRA
14.5,98.5,2023-04-11,3.1268,0.7243,0.05,1,MODIS_TERRA
17.25,111.0,2023-04-11,1.9716,0.5954,0.12,1,MODIS_TERRA
17.5,111.0,2023-04-11,1.861,0.5764,0.62,0,MODIS_TERRA
17.75,111.0,2023-04-11,1.785,0.5624,0.19,1,MODIS_TERRA
17.75,111.25,2023-04-11,1.9333,0.589,0.42,1,MODIS_TERRA
18.0,111.25,2023-04-11,1.8814,0.5801,0.01,1,MODIS_TERRA
0.5,103.0,2023-04-12,2.7644,0.6937,0.0,1,MODIS_TERRA
0.5,103.25,2023-04-12,2.7104,0.6885,0.24,1,MODIS_TERRA
0.5,103.5,2023-04-12,2.8091,0.6978,0.08,1,MODIS_TERRA
1.0,102.25,2023-04-12,3.0237,0.7162,0.06,1,MODIS_TERRA
1.0,102.5,2023-04-12,3.0554,0.7187,0.01,1,MODIS_TERRA
1.0,102.75,2023-04-12,3.0192,0.7158,0.63,0,MODIS_TERRA
1.25,102.75,2023-04-12,2.8183,0.6986,0.45,1,MODIS_TERRA
1.5,102.25,2023-04-12,2.9909,0.7135,0.19,1,MODIS_TERRA
2.75,102.75,2023-04-12,2.929,0.7084,0.7,0,MODIS_TERRA
2.75,103.25,2023-04-12,2.9426,0.7095,0.31,1,MODIS_TERRA
3.0,103.0,2023-04-12,2.9478,0.71,0.76,0,MODIS_TERRA
3.25,102.75,2023-04-12,3.0061,0.7148,0.25,1,MODIS_TERRA
3.25,103.0,2023-04-12,2.8229,0.6991,0.37,1,MODIS_TERRA
3.75,116.5,2023-04-12,2.7258,0.69,0.35,1,MODIS_TERRA
4.0,116.5,2023-04-12,2.6543,0.683,0.14,1,MODIS_TERRA
4.0,116.75,2023-04-12,2.7093,0.6884,0.39,1,MODIS_TERRA
4.25,116.25,2023-04-12,2.7933,0.6964,0.18,1,MODIS_TERRA
4.5,107.5,2023-04-12,2.2295,0.6336,0.02,1,MODIS_TERRA
4.5,116.25,2023-04-12,3.0741,0.7202,0.66,0,MODIS_TERRA
4.75,106.75,2023-04-12,2.3803,0.6528,0.19,1,MODIS_TERRA
4.75,107.5,2023-04-12,2.2907,0.6417,0.39,1,MODIS_TERRA
4.75,116.25,2023-04-12,2.6032,0.6777,0.47,1,MODIS_TERRA
4.75,116.5,2023-04-12,2.6915,0.6867,0.37,1,MODIS_TERRA
5.0,106.75,2023-04-12,2.4408,0.66,0.8,0,MODIS_TERRA
5.0,107.0,2023-04-12,2.3537,0.6496,0.66,0,MODIS_TERRA
5.0,116.5,2023-04-12,2.6747,0.685,0.35,1,MODIS_TERRA
11.75,113.5,2023-04-12,3.277,0.7352,0.17,1,MODIS_TERRA
12.0,113.5,2023-04-12,3.0282,0.7166,0.41,1,MODIS_TERRA
12.0,113.75,2023-04-12,3.1209,0.7238,0.03,1,MODIS_TERRA
12.0,114.25,2023-04-12,3.2203,0.7312,0.31,1,MODIS_TERRA
12.25,114.0,2023-04-12,3.0812,0.7208,0.23,1,MODIS_TERRA
12.25,114.25,2023-04-12,2.9214,0.7077,0.09,1,MODIS_TERRA
14.0,114.25,2023-04-12,2.5815,0.6755,0.1,1,MODIS_TERRA
14.25,114.0,2023-04-12,2.5609,0.6733,0.08,1,MODIS_TERRA
14.5,113.75,2023-04-12,2.5824,0.6756,0.49,1,MODIS_TERRA
14.5,114.0,2023-04-12,2.5489,0.672,0.66,0,MODIS_TERRA
14.5,114.25,2023-04-12,2.6132,0.6788,0.65,0,MODIS_TERRA
14.75,114.0,2023-04-12,2.5048,0.6672,0.72,0,MODIS_TERRA
17.5,110.25,2023-04-12,2.0335,0.6053,0.44,1,MODIS_TERRA
17.5,110.5,2023-04-12,1.8394,0.5725,0.05,1,MODIS_TERRA
17.5,111.0,2023-04-12,1.8897,0.5815,0.28,1,MODIS_TERRA
17.5,111.25,2023-04-12,1.9829,0.5972,0.64,0,MODIS_TERRA
17.75,110.25,2023-04-12,1.8331,0.5714,0.56,0,MODIS_TERRA
1.0,101.0,2023-04-13,3.2563,0.7338,0.63,0,MODIS_TERRA
1.25,100.75,2023-04-13,3.3177,0.7381,0.55,0,MODIS_TERRA
1.25,101.25,2023-04-13,3.2275,0.7317,0.2,1,MODIS_TERRA
1.25,101.5,2023-04-13,3.0991,0.7221,0.73,0,MODIS_TERRA
1.25,102.0,2023-04-13,2.9933,0.7137,0.21,1,MODIS_TERRA
1.5,101.0,2023-04-13,3.2636,0.7343,0.78,0,MODIS_TERRA
1.5,101.5,2023-04-13,3.2019,0.7299,0.57,0,MODIS_TERRA
1.5,101.75,2023-04-13,3.0609,0.7192,0.5,0,MODIS_TERRA
1.75,104.0,2023-04-13,2.7371,0.6911,0.5,0,MODIS_TERRA
2.0,104.0,2023-04-13,2.5496,0.6721,0.35,1,MODIS_TERRA
2.25,102.75,2023-04-13,2.8322,0.6999,0.66,0,MODIS_TERRA
2.25,103.25,2023-04-13,2.7915,0.6962,0.32,1,MODIS_TERRA
2.5,102.5,2023-04-13,2.9974,0.7141,0.5,0,MODIS_TERRA
2.5,103.25,2023-04-13,2.749,0.6922,0.53,0,MODIS_TERRA
4.25,106.75,2023-04-13,2.1768,0.6264,0.13,1,MODIS_TERRA
4.25,107.0,2023-04-13,2.3368,0.6475,0.37,1,MODIS_TERRA
4.5,107.0,2023-04-13,2.331,0.6468,0.63,0,MODIS_TERRA
4.75,106.75,2023-04-13,2.3944,0.6545,0.65,0,MODIS_TERRA
5.0,117.0,2023-04-13,2.973,0.7121,0.41,1,MODIS_TERRA
5.5,117.0,2023-04-13,2.8263,0.6994,0.23,1,MODIS_TERRA
5.5,117.5,2023-04-13,2.9278,0.7083,0.51,0,MODIS_TERRA
5.75,117.0,2023-04-13,2.8221,0.699,0.37,1,MODIS_TERRA
