lat_grid,lon_grid,date,sst_celsius,sst_anomaly,quality_flag,data_source
2.75,99.5,2023-05-03,27.54,0.791,1,MODIS_AQUA
2.75,100.25,2023-05-03,26.85,0.095,1,MODIS_AQUA
3.0,99.0,2023-05-03,27.27,0.44,1,MODIS_AQUA
3.0,99.75,2023-05-03,26.84,0.015,1,MODIS_AQUA
3.0,100.5,2023-05-03,27.18,0.352,1,MODIS_AQUA
3.25,99.25,2023-05-03,27.69,0.79,1,MODIS_AQUA
15.25,104.5,2023-05-03,28.48,1.129,1,MODIS_AQUA
15.5,104.25,2023-05-03,26.8,-0.48,2,MODIS_AQUA
15.5,104.5,2023-05-03,28.09,0.816,1,MODIS_AQUA
15.75,104.0,2023-05-03,27.62,0.419,1,MODIS_AQUA
15.75,104.75,2023-05-03,27.13,-0.072,1,MODIS_AQUA
15.75,105.25,2023-05-03,27.74,0.539,1,MODIS_AQUA
16.0,104.75,2023-05-03,27.76,0.63,1,MODIS_AQUA
16.0,105.0,2023-05-03,26.85,-0.273,2,MODIS_AQUA
16.0,119.5,2023-05-03,27.32,0.195,1,MODIS_AQUA
16.25,119.25,2023-05-03,27.34,0.283,2,MODIS_AQUA
16.5,119.0,2023-05-03,26.94,-0.037,1,MODIS_AQUA
16.75,119.0,2023-05-03,27.62,0.718,1,MODIS_AQUA
17.0,118.5,2023-05-03,27.6,0.773,1,MODIS_AQUA
21.0,106.75,2023-05-03,26.24,0.612,2,MODIS_AQUA
21.0,107.0,2023-05-03,25.86,0.233,2,MODIS_AQUA
21.25,107.25,2023-05-03,26.22,0.663,2,MODIS_AQUA
21.25,107.75,2023-05-03,25.58,0.026,1,MODIS_AQUA
21.5,107.0,2023-05-03,26.55,1.07,2,MODIS_AQUA
21.5,114.0,2023-05-03,25.47,-0.008,2,MODIS_AQUA
21.5,114.25,2023-05-03,25.27,-0.212,1,MODIS_AQUA
21.5,114.5,2023-05-03,25.59,0.116,1,MODIS_AQUA
21.75,107.5,2023-05-03,25.7,0.301,1,MODIS_AQUA
21.75,115.25,2023-05-03,26.05,0.648,2,MODIS_AQUA
22.0,115.0,2023-05-03,26.49,1.161,1,MODIS_AQUA
22.0,115.5,2023-05-03,25.41,0.083,1,MODIS_AQUA
2.75,100.25,2023-05-04,27.34,0.574,2,MODIS_AQUA
3.0,99.75,2023-05-04,27.19,0.357,1,MODIS_AQUA
3.0,100.0,2023-05-04,27.1,0.26,1,MODIS_AQUA
3.25,99.0,2023-05-04,27.47,0.563,1,MODIS_AQUA
3.25,99.25,2023-05-04,27.1,0.184,1,MODIS_AQUA
3.25,99.5,2023-05-04,27.36,0.446,1,MODIS_AQUA
14.75,104.25,2023-05-04,27.1,-0.408,1,MODIS_AQUA
15.0,104.5,2023-05-04,27.84,0.4,1,MODIS_AQUA
15.25,104.5,2023-05-04,27.58,0.218,1,MODIS_AQUA
15.25,120.75,2023-05-04,27.69,0.333,1,MODIS_AQUA
15.5,104.25,2023-05-04,27.87,0.581,1,MODIS_AQUA
15.5,104.5,2023-05-04,27.5,0.217,1,MODIS_AQUA
15.5,105.0,2023-05-04,28.31,1.026,1,MODIS_AQUA
15.5,105.25,2023-05-04,27.94,0.653,1,MODIS_AQUA
15.5,120.25,2023-05-04,26.78,-0.503,2,MODIS_AQUA
15.5,120.5,2023-05-04,28.06,0.774,2,MODIS_AQUA
15.75,120.25,2023-05-04,27.29,0.076,1,MODIS_AQUA
16.0,119.5,2023-05-04,27.74,0.602,1,MODIS_AQUA
21.25,115.25,2023-05-04,26.6,1.041,1,MODIS_AQUA
21.25,115.5,2023-05-04,25.7,0.139,1,MODIS_AQUA
21.5,107.5,2023-05-04,25.94,0.45,1,MODIS_AQUA
21.5,115.5,2023-05-04,25.66,0.174,2,MODIS_AQUA
21.75,107.75,2023-05-04,26.53,1.122,1,MODIS_AQUA
21.75,115.0,2023-05-04,25.81,0.402,2,MODIS_AQUA
21.75,115.5,2023-05-04,25.63,0.217,1,MODIS_AQUA
22.0,107.25,2023-05-04,25.68,0.346,1,MODIS_AQUA
22.0,107.5,2023-05-04,25.73,0.397,1,MODIS_AQUA
22.0,108.0,2023-05-04,25.66,0.325,1,MODIS_AQUA
22.0,115.25,2023-05-04,26.33,0.998,1,MODIS_AQUA
2.75,99.25,2023-05-05,27.19,0.417,1,MODIS_AQUA
2.75,99.75,2023-05-05,27.45,0.679,1,MODIS_AQUA
3.0,99.5,2023-05-05,25.99,-0.856,1,MODIS_AQUA
3.0,100.0,2023-05-05,27.17,0.327,2,MODIS_AQUA
14.5,105.5,2023-05-05,28.04,0.442,2,MODIS_AQUA
14.5,105.75,2023-05-05,28.31,0.711,1,MODIS_AQUA
15.0,106.0,2023-05-05,28.03,0.588,2,MODIS_AQUA
15.0,106.25,2023-05-05,28.52,1.079,1,MODIS_AQUA
15.0,106.5,2023-05-05,28.15,0.707,2,MODIS_AQUA
15.25,105.5,2023-05-05,27.41,0.036,2,MODIS_AQUA
15.25,106.0,2023-05-05,27.14,-0.233,1,MODIS_AQUA
15.25,121.0,2023-05-05,28.44,1.072,2,MODIS_AQUA
15.25,121.25,2023-05-05,27.96,0.591,1,MODIS_AQUA
15.25,121.5,2023-05-05,27.88,0.509,1,MODIS_AQUA
15.25,121.75,2023-05-05,27.67,0.3,2,MODIS_AQUA
15.5,106.5,2023-05-05,28.04,0.741,1,MODIS_AQUA
15.5,106.75,2023-05-05,28.05,0.755,1,MODIS_AQUA
15.5,120.75,2023-05-05,27.63,0.331,1,MODIS_AQUA
20.25,115.5,2023-05-05,26.14,0.272,2,MODIS_AQUA
20.5,115.5,2023-05-05,25.87,0.077,2,MODIS_AQUA
20.75,115.25,2023-05-05,25.87,0.152,1,MODIS_AQUA
20.75,115.5,2023-05-05,26.11,0.395,1,MODIS_AQUA
20.75,115.75,2023-05-05,26.41,0.69,2,MODIS_AQUA
21.0,115.25,2023-05-05,26.42,0.779,1,MODIS_AQUA
21.25,116.0,2023-05-05,25.98,0.414,1,MODIS_AQUA
2.5,99.5,2023-05-06,27.25,0.546,1,MODIS_AQUA
2.75,99.5,2023-05-06,27.08,0.3,1,MODIS_AQUA
3.0,99.5,2023-05-06,27.18,0.331,1,MODIS_AQUA
3.25,99.0,2023-05-06,27.4,0.476,2,MODIS_AQUA
3.5,98.25,2023-05-06,27.69,0.692,2,MODIS_AQUA
3.5,98.5,2023-05-06,27.75,0.745,1,MODIS_AQUA
3.5,99.0,2023-05-06,28.19,1.186,1,MODIS_AQUA
14.25,105.25,2023-05-06,27.89,0.213,2,MODIS_AQUA
14.5,105.25,2023-05-06,28.06,0.457,1,MODIS_AQUA
14.5,105.75,2023-05-06,28.05,0.447,1,MODIS_AQUA
14.75,105.25,2023-05-06,28.32,0.795,1,MODIS_AQUA
14.75,105.5,2023-05-06,28.43,0.902,2,MODIS_AQUA
14.75,105.75,2023-05-06,27.95,0.421,1,MODIS_AQUA
14.75,106.0,2023-05-06,28.21,0.683,1,MODIS_AQUA
15.0,122.0,2023-05-06,28.26,0.804,2,MODIS_AQUA
15.25,122.0,2023-05-06,28.12,0.745,1,MODIS_AQUA
15.5,121.75,2023-05-06,28.4,1.1,1,MODIS_AQUA
20.25,116.0,2023-05-06,26.83,0.952,1,MODIS_AQUA
20.25,116.5,2023-05-06,26.75,0.874,2,MODIS_AQUA
20.75,115.5,2023-05-06,26.64,0.908,1,MODIS_AQUA
20.75,115.75,2023-05-06,25.9,0.177,1,MODIS_AQUA
21.0,115.25,2023-05-06,25.75,0.102,2,MODIS_AQUA
0.0,97.0,2023-05-07,26.3,0.339,2,MODIS_AQUA
0.0,102.0,2023-05-07,26.49,0.527,2,MODIS_AQUA
1.0,104.0,2023-05-07,27.02,0.758,1,MODIS_AQUA
1.0,107.0,2023-05-07,26.68,0.419,2,MODIS_AQUA
1.0,109.0,2023-05-07,27.06,0.8,2,MODIS_AQUA
1.0,121.0,2023-05-07,27.26,0.998,1,MODIS_AQUA
2.0,110.0,2023-05-07,27.1,0.542,1,MODIS_AQUA
2.0,112.0,2023-05-07,26.39,-0.169,1,MODIS_AQUA
2.75,99.0,2023-05-07,26.66,-0.121,2,MODIS_AQUA
3.0,98.5,2023-05-07,27.35,0.493,1,MODIS_AQUA
3.0,99.25,2023-05-07,27.76,0.902,1,MODIS_AQUA
3.0,116.0,2023-05-07,27.07,0.21,1,MODIS_AQUA
3.25,99.25,2023-05-07,27.71,0.774,1,MODIS_AQUA
3.5,98.75,2023-05-07,27.57,0.558,1,MODIS_AQUA
4.0,111.0,2023-05-07,27.51,0.352,2,MODIS_AQUA
4.0,115.0,2023-05-07,27.92,0.757,1,MODIS_AQUA
6.0,102.0,2023-05-07,28.31,0.555,1,MODIS_AQUA
6.0,108.0,2023-05-07,28.16,0.396,2,MODIS_AQUA
7.0,104.0,2023-05-07,28.13,0.071,2,MODIS_AQUA
7.0,108.0,2023-05-07,28.26,0.2,1,MODIS_AQUA
7.0,111.0,2023-05-07,28.36,0.297,1,MODIS_AQUA
7.0,113.0,2023-05-07,29.25,1.192,2,MODIS_AQUA
8.0,101.0,2023-05-07,29.09,0.734,1,MODIS_AQUA
8.0,116.0,2023-05-07,28.81,0.445,1,MODIS_AQUA
9.0,113.0,2023-05-07,29.27,0.607,1,MODIS_AQUA
9.0,118.0,2023-05-07,28.91,0.251,1,MODIS_AQUA
10.0,112.0,2023-05-07,29.37,0.406,1,MODIS_AQUA
10.0,116.0,2023-05-07,29.22,0.264,2,MODIS_AQUA
11.0,100.0,2023-05-07,28.51,-0.152,1,MODIS_AQUA
11.0,111.0,2023-05-07,29.3,0.64,2,MODIS_AQUA
11.0,115.0,2023-05-07,28.66,-0.0,2,MODIS_AQUA
13.0,120.0,2023-05-07,27.85,-0.205,1,MODIS_AQUA
13.25,106.5,2023-05-07,28.93,0.941,1,MODIS_AQUA
13.5,106.25,2023-05-07,28.61,0.696,1,MODIS_AQUA
13.5,106.5,2023-05-07,27.96,0.05,1,MODIS_AQUA
13.75,105.75,2023-05-07,28.33,0.497,2,MODIS_AQUA
13.75,106.25,2023-05-07,28.44,0.604,2,MODIS_AQUA
13.75,106.5,2023-05-07,28.16,0.321,2,MODIS_AQUA
14.0,105.5,2023-05-07,28.14,0.377,1,MODIS_AQUA
14.0,106.5,2023-05-07,28.03,0.267,1,MODIS_AQUA
14.25,105.25,2023-05-07,27.97,0.284,1,MODIS_AQUA
14.25,105.75,2023-05-07,28.5,0.811,1,MODIS_AQUA
14.25,106.0,2023-05-07,27.76,0.073,1,MODIS_AQUA
14.5,121.5,2023-05-07,28.18,0.569,2,MODIS_AQUA
15.0,102.0,2023-05-07,28.64,1.183,1,MODIS_AQUA
15.0,122.0,2023-05-07,28.27,0.811,1,MODIS_AQUA
15.25,122.0,2023-05-07,27.91,0.523,1,MODIS_AQUA
16.0,113.0,2023-05-07,27.74,0.582,2,MODIS_AQUA
17.0,95.0,2023-05-07,27.91,1.047,2,MODIS_AQUA
18.0,108.0,2023-05-07,26.64,0.076,1,MODIS_AQUA
18.0,109.0,2023-05-07,27.55,0.988,1,MODIS_AQUA
19.0,111.0,2023-05-07,26.49,0.233,1,MODIS_AQUA
19.0,118.0,2023-05-07,25.73,-0.533,2,MODIS_AQUA
19.75,116.5,2023-05-07,27.08,1.047,1,MODIS_AQUA
20.0,112.0,2023-05-07,26.34,0.383,1,MODIS_AQUA
20.0,113.0,2023-05-07,26.8,0.839,1,MODIS_AQUA
20.0,116.0,2023-05-07,26.58,0.622,1,MODIS_AQUA
20.0,116.5,2023-05-07,25.61,-0.352,1,MODIS_AQUA
20.0,117.0,2023-05-07,26.62,0.661,2,MODIS_AQUA
20.25,116.5,2023-05-07,26.38,0.492,2,MODIS_AQUA
20.5,116.25,2023-05-07,26.0,0.187,1,MODIS_AQUA
20.5,116.5,2023-05-07,26.26,0.447,1,MODIS_AQUA
20.75,116.5,2023-05-07,26.28,0.541,1,MODIS_AQUA
21.0,100.0,2023-05-07,26.86,1.196,2,MODIS_AQUA
21.0,102.0,2023-05-07,26.44,0.781,1,MODIS_AQUA
21.0,106.0,2023-05-07,27.03,1.369,1,MODIS_AQUA
21.0,107.0,2023-05-07,26.21,0.549,1,MODIS_AQUA
21.0,120.0,2023-05-07,26.4,0.735,1,MODIS_AQUA
3.75,98.75,2023-05-08,27.49,0.397,1,MODIS_AQUA
4.0,98.5,2023-05-08,27.8,0.633,2,MODIS_AQUA
4.0,98.75,2023-05-08,27.49,0.322,1,MODIS_AQUA
4.25,98.75,2023-05-08,27.18,-0.066,1,MODIS_AQUA
4.25,99.0,2023-05-08,27.95,0.706,1,MODIS_AQUA
4.5,98.75,2023-05-08,26.97,-0.35,1,MODIS_AQUA
4.75,99.5,2023-05-08,27.47,0.079,2,MODIS_AQUA
13.75,106.25,2023-05-08,28.34,0.5,1,MODIS_AQUA
13.75,106.5,2023-05-08,28.35,0.508,1,MODIS_AQUA
13.75,106.75,2023-05-08,29.3,1.455,1,MODIS_AQUA
13.75,107.0,2023-05-08,28.5,0.653,1,MODIS_AQUA
13.75,107.25,2023-05-08,28.06,0.22,2,MODIS_AQUA
13.75,107.5,2023-05-08,29.02,1.174,1,MODIS_AQUA
14.0,107.25,2023-05-08,27.53,-0.238,1,MODIS_AQUA
14.0,107.75,2023-05-08,27.99,0.222,1,MODIS_AQUA
14.5,107.75,2023-05-08,27.81,0.192,1,MODIS_AQUA
14.5,121.25,2023-05-08,28.87,1.253,1,MODIS_AQUA
14.5,121.5,2023-05-08,28.18,0.562,1,MODIS_AQUA
14.75,108.0,2023-05-08,27.95,0.413,1,MODIS_AQUA
14.75,121.5,2023-05-08,27.81,0.266,2,MODIS_AQUA
15.0,121.25,2023-05-08,27.96,0.496,2,MODIS_AQUA
20.5,116.0,2023-05-08,26.3,0.479,1,MODIS_AQUA
20.75,115.5,2023-05-08,26.3,0.558,1,MODIS_AQUA
20.75,115.75,2023-05-08,27.52,1.775,1,MODIS_AQUA
20.75,116.25,2023-05-08,26.03,0.286,2,MODIS_AQUA
21.0,115.5,2023-05-08,26.21,0.541,2,MODIS_AQUA
3.75,99.0,2023-05-09,27.4,0.297,2,MODIS_AQUA
4.0,98.75,2023-05-09,27.65,0.474,1,MODIS_AQUA
4.0,99.0,2023-05-09,27.53,0.358,1,MODIS_AQUA
4.25,99.25,2023-05-09,27.15,-0.101,1,MODIS_AQUA
14.75,107.5,2023-05-09,28.14,0.592,1,MODIS_AQUA
14.75,121.5,2023-05-09,27.1,-0.452,1,MODIS_AQUA
14.75,121.75,2023-05-09,27.23,-0.317,2,MODIS_AQUA
15.0,107.25,2023-05-09,28.41,0.933,2,MODIS_AQUA
15.0,107.5,2023-05-09,28.06,0.584,1,MODIS_AQUA
15.0,107.75,2023-05-09,27.25,-0.227,2,MODIS_AQUA
15.0,108.0,2023-05-09,28.03,0.556,1,MODIS_AQUA
15.0,121.5,2023-05-09,28.4,0.925,1,MODIS_AQUA
15.25,107.5,2023-05-09,27.79,0.393,2,MODIS_AQUA
15.25,107.75,2023-05-09,28.07,0.669,1,MODIS_AQUA
15.25,121.75,2023-05-09,28.48,1.08,1,MODIS_AQUA
15.25,122.0,2023-05-09,28.29,0.894,1,MODIS_AQUA
15.5,122.0,2023-05-09,27.97,0.643,1,MODIS_AQUA
20.75,115.25,2023-05-09,26.24,0.49,2,MODIS_AQUA
20.75,115.5,2023-05-09,26.49,0.746,2,MODIS_AQUA
21.0,115.0,2023-05-09,25.65,-0.022,1,MODIS_AQUA
21.0,115.75,2023-05-09,25.43,-0.241,1,MODIS_AQUA
21.25,115.25,2023-05-09,26.0,0.406,2,MODIS_AQUA
4.0,99.0,2023-05-10,27.8,0.619,1,MODIS_AQUA
4.0,99.25,2023-05-10,27.19,0.006,1,MODIS_AQUA
4.25,99.5,2023-05-10,27.11,-0.146,2,MODIS_AQUA
4.25,99.75,2023-05-10,27.8,0.541,1,MODIS_AQUA
4.5,99.25,2023-05-10,27.36,0.031,1,MODIS_AQUA
4.5,99.5,2023-05-10,27.42,0.085,1,MODIS_AQUA
4.75,98.75,2023-05-10,28.06,0.65,1,MODIS_AQUA
15.0,121.5,2023-05-10,28.59,1.111,1,MODIS_AQUA
15.25,107.75,2023-05-10,26.8,-0.601,1,MODIS_AQUA
15.25,108.0,2023-05-10,28.24,0.837,1,MODIS_AQUA
15.25,120.75,2023-05-10,27.91,0.5,2,MODIS_AQUA
15.25,121.0,2023-05-10,27.87,0.465,2,MODIS_AQUA
15.25,121.25,2023-05-10,27.57,0.161,2,MODIS_AQUA
15.5,107.25,2023-05-10,28.05,0.717,1,MODIS_AQUA
15.5,107.5,2023-05-10,27.62,0.288,1,MODIS_AQUA
15.75,107.25,2023-05-10,28.36,1.107,1,MODIS_AQUA
15.75,108.0,2023-05-10,27.91,0.656,2,MODIS_AQUA
15.75,108.25,2023-05-10,27.48,0.226,1,MODIS_AQUA
15.75,121.0,2023-05-10,28.38,1.12,1,MODIS_AQUA
16.0,108.25,2023-05-10,27.87,0.691,2,MODIS_AQUA
16.0,108.5,2023-05-10,27.44,0.262,1,MODIS_AQUA
21.25,114.75,2023-05-10,25.24,-0.365,1,MODIS_AQUA
21.25,115.0,2023-05-10,25.92,0.313,1,MODIS_AQUA
21.5,115.25,2023-05-10,26.6,1.072,2,MODIS_AQUA
21.75,115.25,2023-05-10,25.92,0.463,1,MODIS_AQUA
21.75,115.5,2023-05-10,24.98,-0.473,2,MODIS_AQUA
22.0,115.25,2023-05-10,26.38,0.996,1,MODIS_AQUA
4.75,98.25,2023-05-11,28.55,1.135,1,MODIS_AQUA
4.75,98.5,2023-05-11,28.0,0.593,1,MODIS_AQUA
4.75,98.75,2023-05-11,27.65,0.238,1,MODIS_AQUA
5.0,98.25,2023-05-11,28.37,0.879,2,MODIS_AQUA
5.25,98.5,2023-05-11,28.08,0.515,2,MODIS_AQUA
5.5,98.5,2023-05-11,27.62,-0.018,1,MODIS_AQUA
14.75,107.5,2023-05-11,28.17,0.604,1,MODIS_AQUA
15.0,107.5,2023-05-11,28.01,0.527,1,MODIS_AQUA
15.25,107.5,2023-05-11,27.73,0.323,1,MODIS_AQUA
15.5,107.25,2023-05-11,28.16,0.823,1,MODIS_AQUA
15.5,107.5,2023-05-11,27.63,0.292,1,MODIS_AQUA
15.75,107.75,2023-05-11,27.71,0.447,2,MODIS_AQUA
21.0,115.25,2023-05-11,26.29,0.605,1,MODIS_AQUA
21.0,115.75,2023-05-11,25.94,0.253,1,MODIS_AQUA
21.5,114.75,2023-05-11,26.54,1.006,2,MODIS_AQUA
21.5,115.25,2023-05-11,26.14,0.604,1,MODIS_AQUA
21.75,114.75,2023-05-11,25.69,0.229,1,MODIS_AQUA
22.0,115.0,2023-05-11,26.31,0.927,2,MODIS_AQUA
22.0,115.25,2023-05-11,25.9,0.509,2,MODIS_AQUA
3.25,100.0,2023-05-12,27.12,0.151,2,MODIS_AQUA
3.5,99.0,2023-05-12,27.28,0.236,1,MODIS_AQUA
3.5,99.25,2023-05-12,27.98,0.937,1,MODIS_AQUA
3.5,99.5,2023-05-12,27.71,0.669,2,MODIS_AQUA
3.75,99.5,2023-05-12,26.22,-0.901,2,MODIS_AQUA
4.0,99.0,2023-05-12,26.98,-0.21,2,MODIS_AQUA
4.0,99.25,2023-05-12,27.84,0.642,1,MODIS_AQUA
4.0,99.5,2023-05-12,27.57,0.376,1,MODIS_AQUA
5.25,99.0,2023-05-12,28.52,0.953,1,MODIS_AQUA
5.25,99.25,2023-05-12,28.13,0.559,2,MODIS_AQUA
5.5,99.0,2023-05-12,28.04,0.402,1,MODIS_AQUA
5.75,98.25,2023-05-12,28.64,0.926,1,MODIS_AQUA
5.75,98.75,2023-05-12,28.75,1.03,1,MODIS_AQUA
14.25,106.5,2023-05-12,28.0,0.283,1,MODIS_AQUA
14.25,106.75,2023-05-12,27.36,-0.355,1,MODIS_AQUA
14.25,107.0,2023-05-12,28.52,0.799,1,MODIS_AQUA
14.5,106.5,2023-05-12,27.56,-0.082,2,MODIS_AQUA
14.5,107.0,2023-05-12,27.58,-0.061,1,MODIS_AQUA
14.75,106.5,2023-05-12,27.81,0.247,2,MODIS_AQUA
14.75,106.75,2023-05-12,27.7,0.137,1,MODIS_AQUA
14.75,107.0,2023-05-12,28.17,0.603,2,MODIS_AQUA
14.75,107.25,2023-05-12,27.79,0.222,1,MODIS_AQUA
20.25,114.5,2023-05-12,25.75,-0.173,1,MODIS_AQUA
20.5,114.5,2023-05-12,25.99,0.147,1,MODIS_AQUA
20.75,115.0,2023-05-12,26.0,0.233,1,MODIS_AQUA
21.0,115.25,2023-05-12,25.53,-0.163,1,MODIS_AQUA
21.0,115.5,2023-05-12,25.97,0.281,2,MODIS_AQUA
21.25,115.5,2023-05-12,25.78,0.167,1,MODIS_AQUA
3.0,99.25,2023-05-13,26.89,-0.006,1,MODIS_AQUA
3.0,99.5,2023-05-13,27.77,0.87,1,MODIS_AQUA
3.25,98.5,2023-05-13,27.39,0.412,1,MODIS_AQUA
3.25,98.75,2023-05-13,27.85,0.874,1,MODIS_AQUA
3.25,99.0,2023-05-13,27.16,0.186,1,MODIS_AQUA
3.25,99.25,2023-05-13,27.75,0.78,2,MODIS_AQUA
3.25,100.0,2023-05-13,27.16,0.181,2,MODIS_AQUA
3.25,100.25,2023-05-13,27.33,0.352,1,MODIS_AQUA
3.5,99.25,2023-05-13,27.67,0.623,1,MODIS_AQUA
5.0,99.5,2023-05-13,27.67,0.176,1,MODIS_AQUA
5.0,99.75,2023-05-13,27.26,-0.236,1,MODIS_AQUA
5.25,99.5,2023-05-13,27.8,0.226,1,MODIS_AQUA
5.25,99.75,2023-05-13,27.63,0.055,1,MODIS_AQUA
5.5,99.75,2023-05-13,27.93,0.283,2,MODIS_AQUA
14.25,107.0,2023-05-13,28.83,1.111,2,MODIS_AQUA
14.5,107.25,2023-05-13,28.24,0.594,1,MODIS_AQUA
14.75,105.75,2023-05-13,28.04,0.463,1,MODIS_AQUA
14.75,106.0,2023-05-13,28.2,0.628,1,MODIS_AQUA
14.75,106.25,2023-05-13,27.83,0.257,1,MODIS_AQUA
14.75,106.75,2023-05-13,27.42,-0.154,1,MODIS_AQUA
14.75,107.0,2023-05-13,28.91,1.338,1,MODIS_AQUA
15.0,105.75,2023-05-13,28.19,0.688,1,MODIS_AQUA
15.0,106.25,2023-05-13,27.41,-0.089,1,MODIS_AQUA
15.0,106.5,2023-05-13,27.9,0.4,2,MODIS_AQUA
15.0,106.75,2023-05-13,28.03,0.527,1,MODIS_AQUA
19.25,114.25,2023-05-13,26.93,0.707,1,MODIS_AQUA
19.25,114.75,2023-05-13,26.56,0.333,1,MODIS_AQUA
19.5,114.25,2023-05-13,26.68,0.526,2,MODIS_AQUA
19.5,114.75,2023-05-13,26.2,0.052,1,MODIS_AQUA
19.75,114.25,2023-05-13,26.62,0.55,1,MODIS_AQUA
19.75,114.5,2023-05-13,26.69,0.611,1,MODIS_AQUA
19.75,114.75,2023-05-13,26.5,0.431,1,MODIS_AQUA
0.0,98.0,2023-05-14,25.81,-0.189,2,MODIS_AQUA
0.0,121.0,2023-05-14,26.51,0.505,1,MODIS_AQUA
1.0,95.0,2023-05-14,27.12,0.815,1,MODIS_AQUA
1.0,100.0,2023-05-14,26.73,0.429,1,MODIS_AQUA
2.0,99.0,2023-05-14,26.71,0.104,1,MODIS_AQUA
2.0,102.0,2023-05-14,26.93,0.327,1,MODIS_AQUA
2.0,115.0,2023-05-14,26.53,-0.072,1,MODIS_AQUA
3.0,96.0,2023-05-14,27.23,0.322,1,MODIS_AQUA
3.0,98.75,2023-05-14,27.07,0.165,1,MODIS_AQUA
3.0,99.25,2023-05-14,27.11,0.208,2,MODIS_AQUA
3.0,108.0,2023-05-14,27.6,0.7,1,MODIS_AQUA
3.0,115.0,2023-05-14,27.16,0.251,1,MODIS_AQUA
3.0,117.0,2023-05-14,27.47,0.562,1,MODIS_AQUA
3.25,98.25,2023-05-14,27.88,0.898,1,MODIS_AQUA
3.25,98.5,2023-05-14,27.17,0.194,1,MODIS_AQUA
3.25,98.75,2023-05-14,27.34,0.361,2,MODIS_AQUA
3.25,99.0,2023-05-14,27.71,0.733,1,MODIS_AQUA
3.5,99.0,2023-05-14,27.51,0.458,1,MODIS_AQUA
4.0,102.0,2023-05-14,27.55,0.343,1,MODIS_AQUA
5.0,97.0,2023-05-14,28.63,1.127,1,MODIS_AQUA
5.25,100.25,2023-05-14,27.62,0.044,1,MODIS_AQUA
5.25,100.5,2023-05-14,28.55,0.969,1,MODIS_AQUA
5.25,101.0,2023-05-14,27.31,-0.264,1,MODIS_AQUA
5.5,101.25,2023-05-14,27.79,0.141,1,MODIS_AQUA
5.5,101.5,2023-05-14,28.33,0.679,1,MODIS_AQUA
5.75,101.5,2023-05-14,27.94,0.207,2,MODIS_AQUA
7.0,103.0,2023-05-14,28.14,0.033,1,MODIS_AQUA
7.0,121.0,2023-05-14,28.76,0.655,1,MODIS_AQUA
8.0,108.0,2023-05-14,28.92,0.518,1,MODIS_AQUA
9.0,101.0,2023-05-14,29.41,0.708,1,MODIS_AQUA
9.0,108.0,2023-05-14,28.8,0.091,1,MODIS_AQUA
9.0,115.0,2023-05-14,29.34,0.638,1,MODIS_AQUA
9.0,118.0,2023-05-14,28.92,0.213,1,MODIS_AQUA
10.0,102.0,2023-05-14,29.83,0.829,1,MODIS_AQUA
10.0,118.0,2023-05-14,29.17,0.165,2,MODIS_AQUA
10.0,119.0,2023-05-14,29.61,0.608,1,MODIS_AQUA
11.0,100.0,2023-05-14,29.4,0.693,1,MODIS_AQUA
11.0,116.0,2023-05-14,28.75,0.043,1,MODIS_AQUA
11.0,118.0,2023-05-14,29.19,0.488,1,MODIS_AQUA
12.0,105.0,2023-05-14,28.83,0.427,1,MODIS_AQUA
12.0,114.0,2023-05-14,28.59,0.188,1,MODIS_AQUA
12.0,119.0,2023-05-14,28.32,-0.079,2,MODIS_AQUA
13.0,108.0,2023-05-14,28.06,-0.043,1,MODIS_AQUA
13.0,113.0,2023-05-14,28.19,0.089,2,MODIS_AQUA
13.0,119.0,2023-05-14,29.62,1.517,1,MODIS_AQUA
13.0,120.0,2023-05-14,28.16,0.053,1,MODIS_AQUA
13.75,107.0,2023-05-14,28.11,0.234,1,MODIS_AQUA
14.0,100.0,2023-05-14,28.26,0.456,1,MODIS_AQUA
14.0,106.75,2023-05-14,27.81,0.01,2,MODIS_AQUA
14.0,107.0,2023-05-14,28.98,1.175,2,MODIS_AQUA
14.0,107.25,2023-05-14,28.22,0.413,1,MODIS_AQUA
14.0,110.0,2023-05-14,27.88,0.078,1,MODIS_AQUA
14.0,118.0,2023-05-14,28.13,0.328,1,MODIS_AQUA
14.25,107.0,2023-05-14,28.05,0.324,1,MODIS_AQUA
14.25,107.25,2023-05-14,28.11,0.384,1,MODIS_AQUA
16.0,102.0,2023-05-14,28.06,0.858,1,MODIS_AQUA
17.0,100.0,2023-05-14,27.58,0.678,2,MODIS_AQUA
17.0,120.0,2023-05-14,27.27,0.369,2,MODIS_AQUA
18.0,103.0,2023-05-14,25.89,-0.709,1,MODIS_AQUA
19.0,115.0,2023-05-14,26.59,0.287,1,MODIS_AQUA
19.0,118.0,2023-05-14,26.81,0.509,1,MODIS_AQUA
19.25,113.0,2023-05-14,25.76,-0.466,2,MODIS_AQUA
19.5,112.75,2023-05-14,26.37,0.219,1,MODIS_AQUA
19.5,113.25,2023-05-14,27.0,0.849,1,MODIS_AQUA
19.5,114.0,2023-05-14,26.54,0.387,1,MODIS_AQUA
19.75,113.75,2023-05-14,26.82,0.736,1,MODIS_AQUA
20.0,109.0,2023-05-14,26.22,0.218,1,MODIS_AQUA
20.0,114.25,2023-05-14,25.27,-0.739,1,MODIS_AQUA
